read_date,user_uuid,category,journalist_id,language,length,country,subscription_date,platform,article_id,stars,read_month,user_type,total_reads,unique_categories,cluster,persona
2022-08-05,120,weather,112,it,short,it,2021-09-23,tablet,712863,1,2022-08,Fedele,6,5,0,Super Lettore
2023-01-25,33,weather,119,it,long,it,2022-07-02,pc,732206,3,2023-01,Fedele,7,2,0,Super Lettore
2022-06-23,150,economy,114,it,short,it,2021-04-01,pc,21266,1,2022-06,Moderato,3,2,1,Esploratore
2023-07-24,179,weather,110,en,long,uk,2022-04-13,pc,73364,1,2023-07,Moderato,4,2,1,Esploratore
2023-04-23,155,weather,119,en,long,uk,2022-12-19,mobile,733787,3,2023-04,Moderato,4,3,0,Esploratore
2022-06-27,180,art,107,fr,medium,fr,2021-02-08,tablet,521373,2,2022-06,Moderato,3,2,1,Esploratore
2022-11-15,218,sport,114,it,long,it,2021-02-16,mobile,332129,4,2022-11,Moderato,4,3,0,Esploratore
2023-07-27,168,sport,104,en,long,uk,2022-10-15,tablet,333958,2,2023-07,Moderato,4,3,0,Esploratore
2023-07-28,104,news,108,en,short,uk,2022-04-11,mobile,613742,5,2023-07,Fedele,6,3,0,Super Lettore
2022-08-11,55,sport,121,en,short,uk,2020-11-28,pc,31330,3,2022-08,Occasionale,2,1,1,Mordi e Fuggi
2022-05-21,161,lifestyle,111,it,long,it,2021-10-23,pc,132697,1,2022-05,Moderato,3,2,1,Esploratore
2022-10-02,170,sport,113,fr,medium,fr,2021-10-07,mobile,32148,3,2022-10,Moderato,5,3,0,Esploratore
2021-07-09,226,weather,119,fr,long,fr,2020-10-04,pc,731829,5,2021-07,Fedele,6,3,0,Super Lettore
2023-05-14,227,weather,119,it,long,it,2022-02-17,pc,732335,4,2023-05,Occasionale,2,2,1,Mordi e Fuggi
2022-07-15,113,news,112,en,medium,uk,2021-01-18,pc,623611,4,2022-07,Moderato,4,3,0,Esploratore
2023-10-08,151,sport,111,fr,short,fr,2020-12-02,pc,311647,3,2023-10,Fedele,6,5,0,Super Lettore
2023-12-09,150,news,110,en,short,uk,2021-04-01,pc,613641,5,2023-12,Moderato,3,2,1,Esploratore
2023-04-13,97,news,117,fr,short,fr,2021-05-21,mobile,611148,1,2023-04,Occasionale,2,2,1,Mordi e Fuggi
2023-02-01,114,weather,122,en,long,uk,2022-07-08,mobile,733621,5,2023-02,Fedele,7,4,2,Super Lettore
2023-02-04,13,economy,114,it,short,it,2022-05-22,pc,212395,2,2023-02,Fedele,10,5,2,Super Lettore
2023-04-13,33,weather,114,fr,medium,fr,2022-07-02,tablet,721803,4,2023-04,Fedele,7,2,0,Super Lettore
2023-07-19,106,sport,116,en,long,uk,2022-12-23,mobile,333928,2,2023-07,Fedele,6,4,0,Super Lettore
2022-05-24,69,finance,118,en,long,uk,2020-08-23,tablet,633348,1,2022-05,Moderato,4,3,0,Esploratore
2023-05-25,228,weather,117,it,medium,it,2022-05-23,mobile,722540,1,2023-05,Moderato,3,3,1,Esploratore
2022-10-13,46,news,114,en,short,uk,2021-05-08,mobile,613969,1,2022-10,Fedele,8,4,2,Super Lettore
2023-01-20,57,weather,113,it,short,it,2020-07-11,mobile,71234,2,2023-01,Moderato,5,4,0,Esploratore
2023-06-28,231,sport,121,it,short,it,2022-01-03,pc,312779,3,2023-06,Moderato,3,2,1,Esploratore
2022-02-01,37,finance,121,it,short,it,2021-09-04,mobile,612295,2,2022-02,Occasionale,2,1,1,Mordi e Fuggi
2023-05-15,118,economy,107,fr,long,fr,2021-04-27,pc,231353,5,2023-05,Moderato,5,4,0,Esploratore
2023-08-01,167,sport,101,it,short,it,2022-09-27,pc,312583,2,2023-08,Moderato,3,2,1,Esploratore
2022-02-22,182,finance,118,it,medium,it,2020-03-14,tablet,622797,3,2022-02,Moderato,3,3,1,Esploratore
2022-07-25,146,weather,119,it,medium,it,2020-04-26,pc,722425,3,2022-07,Fedele,6,3,0,Super Lettore
2023-07-26,29,weather,110,fr,long,fr,2021-07-06,pc,731715,3,2023-07,Moderato,3,3,1,Esploratore
2022-12-19,102,weather,106,en,medium,uk,2021-05-10,tablet,72391,1,2022-12,Fedele,9,5,2,Super Lettore
2023-12-06,93,weather,118,en,short,uk,2021-07-04,mobile,713778,5,2023-12,Moderato,5,4,0,Esploratore
2022-08-25,169,economy,122,en,long,uk,2021-06-16,pc,23394,2,2022-08,Moderato,5,4,0,Esploratore
2023-06-09,205,economy,120,it,long,it,2021-01-22,tablet,232259,2,2023-06,Fedele,6,4,0,Super Lettore
2023-02-27,93,sport,114,it,short,it,2021-07-04,tablet,312109,4,2023-02,Moderato,5,4,0,Esploratore
2023-01-14,137,art,117,it,medium,it,2022-03-01,mobile,52246,3,2023-01,Occasionale,1,1,1,Mordi e Fuggi
2023-05-06,177,finance,116,fr,medium,fr,2022-03-17,mobile,621319,4,2023-05,Moderato,5,3,0,Esploratore
2023-04-14,104,weather,112,it,long,it,2022-04-11,mobile,732108,2,2023-04,Fedele,6,3,0,Super Lettore
2022-06-24,1,sport,119,en,medium,uk,2021-05-20,tablet,323922,4,2022-06,Occasionale,2,1,1,Mordi e Fuggi
2023-12-16,72,economy,103,en,short,uk,2022-10-12,tablet,213851,5,2023-12,Fedele,7,5,2,Super Lettore
2021-09-21,199,news,122,fr,short,fr,2020-07-27,tablet,61180,1,2021-09,Fedele,7,6,2,Super Lettore
2022-07-12,221,art,118,fr,short,fr,2021-04-25,mobile,511813,4,2022-07,Fedele,7,5,2,Super Lettore
2022-05-20,39,finance,115,en,medium,uk,2020-08-03,pc,623196,5,2022-05,Fedele,8,4,2,Super Lettore
2023-12-23,51,finance,116,fr,long,fr,2022-07-09,pc,631594,5,2023-12,Fedele,10,6,2,Super Lettore
2023-08-05,54,weather,109,it,long,it,2022-05-02,tablet,732248,2,2023-08,Occasionale,1,1,1,Mordi e Fuggi
2023-09-03,81,sport,110,en,medium,uk,2022-08-23,tablet,323901,1,2023-09,Moderato,3,2,1,Esploratore
2023-09-18,26,lifestyle,112,en,short,uk,2021-07-20,mobile,113121,4,2023-09,Moderato,4,3,0,Esploratore
2022-10-22,128,weather,104,fr,medium,fr,2021-01-26,mobile,721206,1,2022-10,Moderato,4,4,0,Esploratore
2023-04-17,48,finance,105,en,long,uk,2020-10-21,pc,63320,1,2023-04,Moderato,5,3,0,Esploratore
2022-06-20,176,weather,106,it,short,it,2021-01-07,tablet,712588,2,2022-06,Occasionale,2,2,1,Mordi e Fuggi
2022-10-01,149,weather,104,en,long,uk,2020-05-11,pc,733218,2,2022-10,Fedele,6,4,0,Super Lettore
2023-01-04,174,sport,116,en,long,uk,2022-02-12,mobile,333948,3,2023-01,Moderato,4,3,0,Esploratore
2023-05-11,72,lifestyle,107,it,short,it,2022-10-12,pc,112465,5,2023-05,Fedele,7,5,2,Super Lettore
2023-09-06,235,weather,116,en,long,uk,2021-02-11,pc,733605,1,2023-09,Occasionale,1,1,1,Mordi e Fuggi
2023-04-15,53,lifestyle,113,it,short,it,2020-10-08,mobile,112469,3,2023-04,Occasionale,2,1,1,Mordi e Fuggi
2023-05-02,151,finance,112,en,medium,uk,2020-12-02,tablet,623434,1,2023-05,Fedele,6,5,0,Super Lettore
2021-02-02,34,weather,111,en,long,uk,2020-12-10,pc,733136,5,2021-02,Fedele,6,3,0,Super Lettore
2021-03-14,199,finance,117,it,short,it,2020-07-27,tablet,612544,1,2021-03,Fedele,7,6,2,Super Lettore
2023-07-14,123,economy,115,it,short,it,2021-09-19,mobile,212847,1,2023-07,Fedele,6,6,2,Super Lettore
2023-06-22,99,lifestyle,101,fr,short,fr,2022-01-20,pc,111302,3,2023-06,Fedele,6,4,0,Super Lettore
2022-07-14,116,weather,118,en,long,uk,2021-10-09,pc,733415,3,2022-07,Moderato,4,2,1,Esploratore
2023-01-28,144,weather,121,it,short,it,2020-04-13,tablet,712268,1,2023-01,Moderato,5,3,0,Esploratore
2022-11-08,158,weather,122,it,long,it,2020-03-18,tablet,732643,1,2022-11,Moderato,3,3,1,Esploratore
2021-03-01,181,lifestyle,101,en,medium,uk,2020-12-09,tablet,123846,3,2021-03,Fedele,10,6,2,Super Lettore
2021-08-27,238,finance,111,en,long,uk,2020-09-16,tablet,633440,4,2021-08,Moderato,4,3,0,Esploratore
2022-01-02,152,weather,108,en,medium,uk,2021-10-01,mobile,723682,1,2022-01,Moderato,3,2,1,Esploratore
2023-07-01,98,art,105,fr,short,fr,2020-09-26,tablet,511197,2,2023-07,Fedele,10,5,2,Super Lettore
2023-03-12,155,weather,107,it,long,it,2022-12-19,tablet,732830,3,2023-03,Moderato,4,3,0,Esploratore
2023-02-28,10,sport,120,en,medium,uk,2022-08-05,mobile,323979,1,2023-02,Moderato,5,3,0,Esploratore
2023-12-21,163,lifestyle,101,en,short,uk,2022-11-28,mobile,113623,4,2023-12,Fedele,7,4,2,Super Lettore
2021-10-01,209,lifestyle,120,it,short,it,2020-07-06,pc,112793,5,2021-10,Fedele,7,4,2,Super Lettore
2022-04-18,157,sport,106,en,medium,uk,2020-02-12,tablet,323911,2,2022-04,Fedele,12,6,2,Super Lettore
2022-07-27,83,weather,110,en,medium,uk,2020-07-23,mobile,723599,2,2022-07,Moderato,3,3,1,Esploratore
2022-07-04,232,weather,121,fr,medium,fr,2021-06-25,pc,721702,5,2022-07,Fedele,6,3,0,Super Lettore
2023-01-11,226,sport,116,en,medium,uk,2020-10-04,tablet,323489,4,2023-01,Fedele,6,3,0,Super Lettore
2021-10-22,111,sport,121,fr,short,fr,2020-09-01,tablet,311350,5,2021-10,Moderato,3,3,1,Esploratore
2023-12-22,30,art,115,en,medium,uk,2021-01-23,tablet,523824,3,2023-12,Moderato,4,2,1,Esploratore
2022-01-21,7,economy,101,fr,medium,fr,2021-09-01,pc,221681,5,2022-01,Moderato,4,3,0,Esploratore
2023-07-23,146,finance,115,it,medium,it,2020-04-26,pc,622612,4,2023-07,Fedele,6,3,0,Super Lettore
2023-10-10,118,sport,104,fr,long,fr,2021-04-27,pc,331155,2,2023-10,Moderato,5,4,0,Esploratore
2022-01-06,38,weather,115,it,medium,it,2021-01-02,tablet,722769,5,2022-01,Moderato,4,2,1,Esploratore
2023-10-13,148,weather,117,fr,short,fr,2021-04-24,pc,711374,3,2023-10,Fedele,6,4,0,Super Lettore
2023-11-23,90,sport,115,it,long,it,2022-03-13,tablet,332489,3,2023-11,Fedele,8,3,2,Super Lettore
2022-05-05,192,sport,122,en,medium,uk,2020-05-01,tablet,323392,3,2022-05,Moderato,4,2,1,Esploratore
2022-05-04,187,finance,113,it,long,it,2020-05-03,pc,632886,1,2022-05,Fedele,7,3,2,Super Lettore
2023-01-23,2,sport,110,it,long,it,2022-01-06,pc,332118,3,2023-01,Fedele,6,5,0,Super Lettore
2023-09-04,47,finance,121,en,medium,uk,2022-08-10,tablet,623752,4,2023-09,Moderato,4,3,0,Esploratore
2022-06-18,111,weather,108,en,long,uk,2020-09-01,tablet,733203,2,2022-06,Moderato,3,3,1,Esploratore
2023-04-18,68,weather,114,en,long,uk,2020-12-14,mobile,73364,2,2023-04,Moderato,5,3,0,Esploratore
2022-08-18,127,sport,113,it,medium,it,2021-05-26,tablet,322578,1,2022-08,Occasionale,2,2,1,Mordi e Fuggi
2022-02-26,115,economy,118,en,short,uk,2020-01-08,mobile,213188,4,2022-02,Fedele,9,5,2,Super Lettore
2023-10-10,158,finance,122,en,medium,uk,2020-03-18,mobile,623923,5,2023-10,Moderato,3,3,1,Esploratore
2022-02-23,186,weather,111,it,long,it,2020-08-12,tablet,732303,1,2022-02,Moderato,4,4,0,Esploratore
2021-03-19,115,sport,113,it,medium,it,2020-01-08,mobile,32221,2,2021-03,Fedele,9,5,2,Super Lettore
2021-11-21,84,weather,105,fr,long,fr,2020-06-09,tablet,731711,3,2021-11,Moderato,3,2,1,Esploratore
2021-01-20,146,weather,113,fr,long,fr,2020-04-26,mobile,731833,1,2021-01,Fedele,6,3,0,Super Lettore
2022-01-19,49,weather,102,it,medium,it,2020-10-24,tablet,722581,4,2022-01,Moderato,4,3,0,Esploratore
2022-12-09,229,weather,109,it,short,it,2021-04-24,tablet,712218,3,2022-12,Moderato,5,5,0,Esploratore
2023-12-06,120,lifestyle,111,it,short,it,2021-09-23,pc,112475,1,2023-12,Fedele,6,5,0,Super Lettore
2023-07-01,82,art,108,en,long,uk,2022-01-21,mobile,533263,2,2023-07,Fedele,6,4,0,Super Lettore
2023-09-01,29,art,112,en,long,uk,2021-07-06,tablet,533334,5,2023-09,Moderato,3,3,1,Esploratore
2023-11-06,208,sport,121,it,short,it,2022-11-20,tablet,312833,3,2023-11,Fedele,6,3,0,Super Lettore
2022-03-08,75,finance,101,en,short,uk,2021-07-20,tablet,613540,3,2022-03,Moderato,4,4,0,Esploratore
2023-11-02,40,news,100,en,short,uk,2021-09-08,mobile,613186,1,2023-11,Fedele,6,4,0,Super Lettore
2023-10-27,79,art,114,it,short,it,2020-12-12,mobile,512174,1,2023-10,Moderato,3,3,1,Esploratore
2023-04-13,121,weather,104,it,short,it,2020-11-03,pc,712471,5,2023-04,Moderato,5,3,0,Esploratore
2022-06-07,233,weather,109,en,long,uk,2021-06-11,tablet,733790,2,2022-06,Moderato,4,4,0,Esploratore
2023-01-01,188,finance,118,it,long,it,2022-06-13,tablet,632953,3,2023-01,Fedele,6,3,0,Super Lettore
2023-01-04,82,finance,100,fr,short,fr,2022-01-21,pc,61188,2,2023-01,Fedele,6,4,0,Super Lettore
2022-08-04,199,art,101,it,long,it,2020-07-27,pc,532584,3,2022-08,Fedele,7,6,2,Super Lettore
2022-05-13,85,weather,118,it,short,it,2020-03-28,tablet,712994,1,2022-05,Moderato,4,3,0,Esploratore
2023-12-19,119,finance,122,en,short,uk,2022-08-25,pc,613551,4,2023-12,Moderato,5,3,0,Esploratore
2023-08-04,143,weather,114,it,short,it,2022-05-22,pc,712385,4,2023-08,Fedele,6,2,0,Super Lettore
2022-09-16,73,sport,103,it,short,it,2020-11-14,pc,31273,3,2022-09,Moderato,5,3,0,Esploratore
2022-01-02,149,economy,106,it,long,it,2020-05-11,mobile,232990,3,2022-01,Fedele,6,4,0,Super Lettore
2021-06-05,73,weather,117,fr,short,fr,2020-11-14,tablet,711601,2,2021-06,Moderato,5,3,0,Esploratore
2023-02-12,223,news,105,fr,long,fr,2020-12-01,pc,63178,1,2023-02,Occasionale,2,2,1,Mordi e Fuggi
2022-12-22,18,weather,118,it,short,it,2021-12-14,tablet,712724,1,2022-12,Fedele,9,4,2,Super Lettore
2023-07-17,178,weather,118,it,short,it,2022-06-15,mobile,712992,3,2023-07,Moderato,4,3,0,Esploratore
2021-03-24,44,lifestyle,115,en,long,uk,2020-12-09,tablet,133337,2,2021-03,Moderato,5,4,0,Esploratore
2023-09-11,132,sport,117,en,long,uk,2022-07-25,tablet,333217,3,2023-09,Moderato,5,2,0,Esploratore
2023-06-20,77,news,108,fr,medium,fr,2020-06-01,tablet,621606,5,2023-06,Moderato,5,4,0,Esploratore
2023-02-04,150,economy,115,it,medium,it,2021-04-01,pc,222921,4,2023-02,Moderato,3,2,1,Esploratore
2023-09-17,168,weather,111,en,long,uk,2022-10-15,tablet,733967,5,2023-09,Moderato,4,3,0,Esploratore
2023-12-17,190,weather,104,en,short,uk,2021-06-28,tablet,713263,2,2023-12,Moderato,5,4,0,Esploratore
2023-05-12,120,sport,105,fr,short,fr,2021-09-23,tablet,311157,1,2023-05,Fedele,6,5,0,Super Lettore
2021-02-17,187,finance,116,it,long,it,2020-05-03,mobile,632483,1,2021-02,Fedele,7,3,2,Super Lettore
2022-04-17,29,economy,113,en,long,uk,2021-07-06,tablet,233154,1,2022-04,Moderato,3,3,1,Esploratore
2021-11-14,34,finance,113,it,medium,it,2020-12-10,pc,622676,4,2021-11,Fedele,6,3,0,Super Lettore
2023-02-12,157,news,120,it,long,it,2020-02-12,tablet,632984,3,2023-02,Fedele,12,6,2,Super Lettore
2022-04-03,211,weather,122,it,short,it,2021-10-17,mobile,712432,5,2022-04,Moderato,5,2,0,Esploratore
2023-07-11,39,sport,101,en,medium,uk,2020-08-03,tablet,323818,3,2023-07,Fedele,8,4,2,Super Lettore
2021-07-26,145,finance,106,en,long,uk,2020-01-13,mobile,633861,3,2021-07,Fedele,7,4,2,Super Lettore
2023-04-20,125,weather,121,fr,long,fr,2021-04-17,pc,731304,3,2023-04,Moderato,3,3,1,Esploratore
2021-11-21,151,lifestyle,110,it,long,it,2020-12-02,tablet,132103,1,2021-11,Fedele,6,5,0,Super Lettore
2023-09-23,143,weather,106,it,medium,it,2022-05-22,tablet,722128,1,2023-09,Fedele,6,2,0,Super Lettore
2023-03-10,196,finance,118,it,long,it,2022-06-04,pc,632249,2,2023-03,Moderato,4,4,0,Esploratore
2023-11-12,130,finance,122,it,long,it,2021-02-10,pc,632604,5,2023-11,Moderato,4,3,0,Esploratore
2022-11-18,244,weather,100,fr,long,fr,2021-05-25,pc,731818,4,2022-11,Moderato,3,2,1,Esploratore
2023-06-07,151,weather,106,fr,medium,fr,2020-12-02,pc,721307,2,2023-06,Fedele,6,5,0,Super Lettore
2023-09-17,10,weather,120,it,medium,it,2022-08-05,tablet,722438,5,2023-09,Moderato,5,3,0,Esploratore
2023-10-18,122,sport,102,it,long,it,2022-12-17,pc,332264,5,2023-10,Moderato,4,2,1,Esploratore
2022-08-28,211,weather,116,en,short,uk,2021-10-17,mobile,713220,2,2022-08,Moderato,5,2,0,Esploratore
2023-08-25,100,news,120,en,short,uk,2022-02-02,pc,613859,3,2023-08,Fedele,6,3,0,Super Lettore
2023-09-07,135,lifestyle,111,en,long,uk,2021-08-16,mobile,133754,5,2023-09,Fedele,8,3,2,Super Lettore
2023-11-22,52,weather,122,fr,short,fr,2022-03-15,tablet,711866,4,2023-11,Moderato,4,2,1,Esploratore
2022-08-19,148,sport,120,it,short,it,2021-04-24,pc,312938,5,2022-08,Fedele,6,4,0,Super Lettore
2023-09-10,116,weather,115,en,short,uk,2021-10-09,mobile,713915,5,2023-09,Moderato,4,2,1,Esploratore
2023-09-11,140,sport,118,it,medium,it,2021-10-03,tablet,322191,4,2023-09,Fedele,6,5,0,Super Lettore
2023-01-19,160,weather,104,fr,long,fr,2021-01-01,tablet,731425,5,2023-01,Moderato,3,3,1,Esploratore
2023-02-09,15,economy,109,it,medium,it,2022-05-13,tablet,222240,5,2023-02,Fedele,6,5,0,Super Lettore
2023-05-24,35,finance,105,fr,long,fr,2022-07-19,pc,631655,4,2023-05,Moderato,5,3,0,Esploratore
2023-11-09,72,weather,120,it,long,it,2022-10-12,tablet,732232,1,2023-11,Fedele,7,5,2,Super Lettore
2023-02-25,211,weather,114,fr,long,fr,2021-10-17,pc,7319,5,2023-02,Moderato,5,2,0,Esploratore
2023-09-20,123,weather,107,en,long,uk,2021-09-19,tablet,733486,5,2023-09,Fedele,6,6,2,Super Lettore
2022-11-01,170,art,102,en,long,uk,2021-10-07,tablet,533205,3,2022-11,Moderato,5,3,0,Esploratore
2022-05-27,66,news,122,en,medium,uk,2020-03-19,mobile,623838,5,2022-05,Moderato,4,3,0,Esploratore
2023-06-20,104,economy,106,fr,short,fr,2022-04-11,pc,21191,4,2023-06,Fedele,6,3,0,Super Lettore
2023-10-02,195,sport,100,it,long,it,2022-12-09,mobile,332279,3,2023-10,Fedele,6,3,0,Super Lettore
2022-04-06,113,finance,122,en,short,uk,2021-01-18,mobile,613944,4,2022-04,Moderato,4,3,0,Esploratore
2022-11-19,125,lifestyle,108,en,long,uk,2021-04-17,tablet,133809,5,2022-11,Moderato,3,3,1,Esploratore
2023-07-01,71,economy,115,it,long,it,2021-05-10,mobile,232491,5,2023-07,Moderato,5,3,0,Esploratore
2023-06-21,62,finance,110,en,long,uk,2022-09-03,mobile,633157,2,2023-06,Occasionale,2,2,1,Mordi e Fuggi
2023-03-06,242,finance,109,fr,medium,fr,2021-10-06,pc,621928,3,2023-03,Occasionale,2,1,1,Mordi e Fuggi
2022-03-07,189,economy,114,en,short,uk,2021-06-05,pc,21315,2,2022-03,Moderato,4,3,0,Esploratore
2023-10-20,169,sport,104,fr,long,fr,2021-06-16,pc,331970,1,2023-10,Moderato,5,4,0,Esploratore
2023-10-23,232,art,104,it,medium,it,2021-06-25,pc,522575,5,2023-10,Fedele,6,3,0,Super Lettore
2023-07-09,100,finance,114,en,short,uk,2022-02-02,pc,6135,5,2023-07,Fedele,6,3,0,Super Lettore
2021-08-05,226,weather,112,it,short,it,2020-10-04,mobile,712699,4,2021-08,Fedele,6,3,0,Super Lettore
2023-04-05,47,art,111,it,short,it,2022-08-10,pc,512352,5,2023-04,Moderato,4,3,0,Esploratore
2023-05-28,46,economy,116,it,long,it,2021-05-08,tablet,232700,2,2023-05,Fedele,8,4,2,Super Lettore
2022-04-26,61,finance,106,en,medium,uk,2020-08-09,pc,623229,5,2022-04,Moderato,4,3,0,Esploratore
2023-05-26,98,news,105,en,long,uk,2020-09-26,pc,633180,1,2023-05,Fedele,10,5,2,Super Lettore
2023-04-14,23,lifestyle,115,it,medium,it,2021-09-20,tablet,122588,2,2023-04,Moderato,3,2,1,Esploratore
2022-07-08,46,economy,112,it,medium,it,2021-05-08,pc,222237,4,2022-07,Fedele,8,4,2,Super Lettore
2022-07-25,42,lifestyle,116,en,short,uk,2021-03-06,tablet,113415,4,2022-07,Moderato,3,3,1,Esploratore
2021-11-25,239,sport,119,en,long,uk,2020-02-04,pc,333782,5,2021-11,Moderato,5,3,0,Esploratore
2023-05-08,13,weather,111,it,long,it,2022-05-22,mobile,732271,1,2023-05,Fedele,10,5,2,Super Lettore
2022-07-06,157,weather,103,it,medium,it,2020-02-12,mobile,72294,1,2022-07,Fedele,12,6,2,Super Lettore
2021-11-25,172,finance,122,it,medium,it,2020-04-22,pc,622992,4,2021-11,Fedele,6,4,0,Super Lettore
2023-11-14,236,news,114,it,short,it,2022-05-19,pc,612779,5,2023-11,Occasionale,2,2,1,Mordi e Fuggi
2023-09-02,80,weather,120,it,medium,it,2021-07-07,mobile,722985,1,2023-09,Fedele,6,4,0,Super Lettore
2022-01-13,222,lifestyle,100,fr,short,fr,2021-05-05,pc,111217,5,2022-01,Moderato,4,4,0,Esploratore
2022-10-26,112,lifestyle,100,it,long,it,2021-05-21,pc,132856,4,2022-10,Occasionale,1,1,1,Mordi e Fuggi
2023-05-15,22,weather,100,it,medium,it,2022-01-25,pc,722428,1,2023-05,Moderato,4,2,1,Esploratore
2023-05-22,241,news,102,it,long,it,2022-05-11,pc,632282,5,2023-05,Fedele,10,4,2,Super Lettore
2022-04-04,56,weather,112,it,long,it,2020-09-28,mobile,732328,4,2022-04,Occasionale,1,1,1,Mordi e Fuggi
2023-07-07,77,weather,110,fr,long,fr,2020-06-01,tablet,731583,4,2023-07,Moderato,5,4,0,Esploratore
2022-01-09,206,weather,110,fr,medium,fr,2020-11-07,pc,721960,4,2022-01,Moderato,4,2,1,Esploratore
2023-05-17,51,sport,114,en,short,uk,2022-07-09,pc,313246,4,2023-05,Fedele,10,6,2,Super Lettore
2023-04-28,20,weather,101,fr,long,fr,2020-02-10,tablet,731595,3,2023-04,Moderato,3,2,1,Esploratore
2023-08-09,173,sport,108,en,short,uk,2021-12-12,mobile,313173,3,2023-08,Moderato,3,2,1,Esploratore
2022-11-27,27,weather,106,fr,long,fr,2021-01-12,tablet,731489,2,2022-11,Moderato,3,2,1,Esploratore
2022-05-14,39,weather,119,it,short,it,2020-08-03,mobile,712344,5,2022-05,Fedele,8,4,2,Super Lettore
2021-12-01,61,weather,114,fr,long,fr,2020-08-09,pc,731540,1,2021-12,Moderato,4,3,0,Esploratore
2022-04-05,113,news,110,en,long,uk,2021-01-18,pc,633511,5,2022-04,Moderato,4,3,0,Esploratore
2022-05-18,91,weather,109,it,long,it,2020-03-02,tablet,732391,1,2022-05,Occasionale,1,1,1,Mordi e Fuggi
2022-06-13,221,lifestyle,111,en,long,uk,2021-04-25,pc,133729,2,2022-06,Fedele,7,5,2,Super Lettore
2023-07-09,205,news,102,en,short,uk,2021-01-22,pc,613555,3,2023-07,Fedele,6,4,0,Super Lettore
2023-09-11,174,weather,114,en,short,uk,2022-02-12,mobile,713829,4,2023-09,Moderato,4,3,0,Esploratore
2021-02-19,94,weather,115,it,short,it,2020-03-24,mobile,712644,2,2021-02,Fedele,6,4,0,Super Lettore
2022-05-19,149,finance,116,fr,long,fr,2020-05-11,tablet,631234,4,2022-05,Fedele,6,4,0,Super Lettore
2023-02-12,155,sport,121,fr,short,fr,2022-12-19,pc,311487,1,2023-02,Moderato,4,3,0,Esploratore
2022-07-23,220,weather,112,en,long,uk,2021-11-05,pc,733780,3,2022-07,Occasionale,1,1,1,Mordi e Fuggi
2023-10-08,154,news,115,en,long,uk,2022-06-27,tablet,633985,4,2023-10,Moderato,4,3,0,Esploratore
2021-12-05,139,economy,110,fr,short,fr,2020-03-28,pc,21147,1,2021-12,Moderato,4,4,0,Esploratore
2023-06-28,164,economy,120,en,medium,uk,2021-02-20,pc,223662,2,2023-06,Moderato,4,3,0,Esploratore
2022-12-05,80,weather,106,fr,medium,fr,2021-07-07,pc,721161,1,2022-12,Fedele,6,4,0,Super Lettore
2023-09-16,87,weather,122,fr,long,fr,2021-09-12,pc,731517,5,2023-09,Moderato,3,3,1,Esploratore
2023-07-08,119,weather,102,it,short,it,2022-08-25,tablet,712460,2,2023-07,Moderato,5,3,0,Esploratore
2023-05-09,240,news,111,en,short,uk,2021-01-15,pc,613588,1,2023-05,Fedele,6,4,0,Super Lettore
2023-05-14,126,weather,111,it,short,it,2022-03-02,pc,712950,3,2023-05,Moderato,4,4,0,Esploratore
2023-06-28,13,economy,113,fr,short,fr,2022-05-22,tablet,211576,2,2023-06,Fedele,10,5,2,Super Lettore
2023-12-12,80,weather,114,it,long,it,2021-07-07,pc,732151,4,2023-12,Fedele,6,4,0,Super Lettore
2023-02-24,133,sport,120,en,long,uk,2022-07-19,pc,333302,2,2023-02,Moderato,4,3,0,Esploratore
2023-04-24,98,weather,122,en,long,uk,2020-09-26,tablet,73363,2,2023-04,Fedele,10,5,2,Super Lettore
2023-07-22,164,finance,107,fr,short,fr,2021-02-20,tablet,611238,5,2023-07,Moderato,4,3,0,Esploratore
2023-03-10,33,economy,119,fr,medium,fr,2022-07-02,mobile,221158,5,2023-03,Fedele,7,2,0,Super Lettore
2023-09-26,154,economy,121,fr,long,fr,2022-06-27,tablet,23139,1,2023-09,Moderato,4,3,0,Esploratore
2023-11-11,115,economy,112,en,long,uk,2020-01-08,tablet,233174,4,2023-11,Fedele,9,5,2,Super Lettore
2023-04-05,156,finance,109,en,long,uk,2022-02-18,mobile,633857,4,2023-04,Moderato,4,3,0,Esploratore
2023-10-25,82,art,108,en,long,uk,2022-01-21,tablet,53394,1,2023-10,Fedele,6,4,0,Super Lettore
2022-04-08,102,sport,103,en,long,uk,2021-05-10,tablet,333396,4,2022-04,Fedele,9,5,2,Super Lettore
2023-09-24,21,weather,101,fr,long,fr,2021-07-11,pc,7316,5,2023-09,Moderato,3,1,1,Esploratore
2023-10-14,33,weather,122,fr,medium,fr,2022-07-02,pc,721392,4,2023-10,Fedele,7,2,0,Super Lettore
2023-09-26,133,lifestyle,111,fr,short,fr,2022-07-19,pc,111173,1,2023-09,Moderato,4,3,0,Esploratore
2023-06-15,199,weather,119,en,long,uk,2020-07-27,tablet,733722,3,2023-06,Fedele,7,6,2,Super Lettore
2023-01-09,142,weather,113,fr,long,fr,2022-05-20,mobile,731734,5,2023-01,Fedele,6,3,0,Super Lettore
2023-04-10,129,news,105,fr,short,fr,2022-11-10,tablet,611121,4,2023-04,Occasionale,1,1,1,Mordi e Fuggi
2023-07-20,75,weather,108,fr,medium,fr,2021-07-20,mobile,721296,3,2023-07,Moderato,4,4,0,Esploratore
